regionName,action,adaptation,addiction,anticipation,anxiety,arousal,association,attention,autobiographical_memory,balance,belief,categorization,cognitive_control,communication,competition,concept,consciousness,consolidation,context,coordination,decision,decision_making,detection,discrimination,distraction,eating,efficiency,effort,emotion,emotion_regulation,empathy,encoding,episodic_memory,expectancy,expertise,extinction,face_recognition,facial_expression,familiarity,fear,fixation,focus,gaze,goal,hyperactivity,imagery,impulsivity,induction,inference,inhibition,insight,integration,intelligence,intention,interference,judgment,knowledge,language,language_comprehension,learning,listening,localization,loss,maintenance,manipulation,meaning,memory,memory_retrieval,mental_imagery,monitoring,mood,morphology,motor_control,movement,multisensory,naming,navigation,object_recognition,pain,perception,planning,priming,psychosis,reading,reasoning,recall,recognition,rehearsal,reinforcement_learning,response_inhibition,response_selection,retention,retrieval,reward_anticipation,rhythm,risk,rule,salience,search,selective_attention,semantic_memory,sentence_comprehension,skill,sleep,social_cognition,spatial_attention,speech_perception,speech_production,strategy,strength,stress,sustained_attention,task_difficulty,thought,timing,uncertainty,updating,utility,valence,verbal_fluency,visual_attention,visual_perception,word_recognition,working_memory
V3A_R,1.0456433,-0.5004229,-0.24756776,0.060503595,-0.19418436,0.02077865,-0.20439711,3.9265075,0.6076854,-0.03168755,0.18204321,0.0045465957,-0.027898613,-0.3130693,-0.08109331,-0.029033368,0.0026353355,0.23070145,0.2259043,0.02675498,0.3443762,0.23952469,0.100677215,0.16777928,-0.14818649,-0.38860416,0.12557475,-0.0081656445,-0.14195745,-0.3686859,0.11717577,0.84901345,0.41429588,-0.00031916145,0.105135374,0.08037895,0.1255447,-0.021472305,0.054137655,-0.60648793,1.1693379,0.0002987241,1.5854108,0.016119279,-0.13766132,0.7050196,0.26221767,0.018629203,-0.008490848,0.12191526,0.006224382,-0.15881653,0.05219252,0.10349402,0.4038301,-0.28391737,-0.008506181,-0.7847449,0.014520776,0.7562483,-0.48854107,0.26282963,-0.20792966,0.19778237,0.12795514,-0.23304144,0.45779663,-0.05588338,0.8145629,-0.19406648,-0.7278905,-0.3390395,-0.13988471,0.28186876,1.0606322,-0.09364403,1.584018,0.847179,-1.1007028,0.7720251,0.82953566,-0.044225242,-0.4630784,0.75197744,-0.15648043,-0.5130617,0.46349642,-0.103756964,0.017358625,-0.08924161,-0.03845593,0.42645082,0.210692,0.2441506,0.043782674,-1.4824864,0.34904268,0.08611397,0.09352181,0.65006727,-0.22648455,0.13941208,0.9090989,-0.005935326,-0.07818129,2.932626,-0.13218033,-0.56638086,0.1981168,-0.06787182,-1.3645263,-0.039355252,0.1349505,-0.26965514,0.07033817,0.040399108,-0.0614391,0.070370294,-0.06904581,-0.24526422,0.95432514,1.5096215,0.18381953,-0.015407707
RSC_R,-0.18733491,-0.5639241,0.4326377,0.26358014,0.6408149,0.4454135,-0.11600534,-0.18865094,2.5728376,0.100409865,-0.10017129,0.2315127,1.8175853,-0.117311984,-0.10570437,0.061176058,0.20263956,0.2136917,0.25081298,-0.055055633,0.024605922,0.13331209,-0.21232447,0.10929941,0.055974416,-0.058825597,-0.14870743,-0.03805129,-0.23422952,0.24159795,0.14639853,0.86501104,3.0433233,0.38340825,0.14640418,0.008245842,-0.15336834,-0.17312376,0.5109448,-0.24775308,0.035913683,4.637075e-07,-0.6387005,0.04407943,-0.04568601,-0.29421967,0.24327487,0.1686826,0.04730073,0.6801228,0.008310306,-0.010384518,-0.21978144,-0.20264359,0.3936543,-0.16453631,0.35847765,-0.8675547,0.25120673,0.25018755,-0.081827424,-0.23801616,0.042559113,0.2795129,-0.14615664,0.08801969,3.0803413,2.6635652,-0.18441303,0.6142159,0.08878497,-0.2965462,-0.25402027,-1.9290452,-0.42690203,-0.33040032,1.2259635,-0.5387298,1.1869531,-0.7084886,-0.42003614,-0.14588712,-0.32963336,-0.31275675,0.7514833,1.6520528,0.5271235,-0.08451896,0.0458369,1.2098031,-0.013443417,0.019726925,3.5284138,-0.013466677,-0.34935296,-0.6145631,0.13620894,0.15165573,-0.096357055,0.014673824,1.8120632,0.5959393,0.3587399,0.19196789,0.42566687,-0.6277174,-0.34860563,0.10161289,0.4181233,0.014810839,0.37095416,0.005383896,0.44654295,0.74717957,-0.3029239,-0.004067092,0.117852494,-0.0118799815,0.7983434,-0.13760565,-0.037862692,-0.057670694,-0.2777807,-0.18684731
POS2_R,0.88718766,-0.48453888,-0.15433776,-0.21646562,-0.28892297,-0.11583022,-0.2610773,2.341375,1.378875,0.047181964,0.09709134,0.07238452,1.1526268,-0.22402506,0.06012325,-0.03226458,0.013187681,-0.009220558,0.075749256,-0.106541194,0.48247227,0.31601775,0.17995374,0.21391119,0.1580126,-0.16502066,0.024433991,0.11908334,-0.62737834,0.100222036,-0.21972755,1.0235045,4.3263063,-0.013679935,0.1130586,-0.17375217,-0.46739808,-0.18475074,0.378114,-0.9439062,0.33096486,-0.00048996456,-0.08783395,0.38706928,0.11137685,1.8766236,-0.31158268,0.08057858,-0.054615237,0.2985075,-0.040918566,-0.3746837,-0.1009411,0.09699987,0.14383633,0.5983671,-0.1682756,-0.84110606,-0.030483054,0.20167945,-0.15996929,-0.10676866,-0.5225142,1.3625082,0.8236733,-0.46482357,4.2069807,5.532265,0.46186337,1.5171499,-0.6098395,-0.43260986,0.04629894,0.2502312,-0.1867648,-0.12416133,2.6408527,-0.54286426,-0.2839233,-1.1301318,0.8621882,-0.3447463,-0.0335263,-0.78919643,0.27871686,1.6141005,0.90150386,0.0413862,-0.020756535,0.88562256,-0.037536353,0.15925351,4.943797,-0.08733529,-0.29063505,-1.1396221,0.8256742,0.110873386,0.014069763,-0.045495287,0.51320046,0.03598827,0.10651053,-0.22946829,0.46516433,1.3511434,-0.33450904,-0.29571414,0.7598992,0.022233428,-1.0663475,-0.026862603,0.80249965,0.18486322,-0.3942612,0.18196473,0.5637289,-0.17643362,-0.5075505,0.040426623,0.2107563,-0.031972464,-0.11020692,1.956684
V7_R,1.0918418,0.3095907,-0.7387914,-0.12864946,-0.749315,-0.83718526,-0.24879354,4.7336807,-0.129937,-0.0062302244,0.12611967,-0.0960096,0.38960397,-0.085750885,-0.0016760096,-0.05520142,-0.0263815,-0.15779924,0.09274357,0.35095316,-0.09772637,-0.15814315,0.27749532,0.27129245,0.06652087,-0.36473465,0.27169126,0.11021182,-0.9564297,-0.37419286,-0.5825846,0.6804838,0.29043156,0.0113902725,0.1123154,-0.322806,-0.20629682,-0.07173757,1.0544579,-1.1866944,2.3699558,0.0002870795,1.1938437,0.9433732,-0.16476758,0.74398166,-0.034674373,0.1624236,-0.05003899,-0.52238244,-0.08222891,-0.2572339,0.0461314,-0.45160034,0.82042336,0.28933096,0.19882172,-1.0177219,-0.46086082,0.9279972,-0.5561319,0.5308944,-0.439547,0.4483571,0.47023284,-0.18859854,1.7214364,-0.19680458,1.898437,-0.20868641,-0.73992056,-0.5356218,-0.15709059,0.022536315,1.6830313,-0.17357789,2.2164016,1.2412472,-1.0597304,0.7189391,1.6170393,0.0030526144,-0.595888,0.21609798,0.04465728,0.008421737,1.0864246,-0.23827498,0.019883297,-0.47557607,0.12308907,-0.122630276,0.6809244,0.11941438,-0.22608314,-2.0389926,0.88405585,-0.6228436,-0.16062206,1.933108,-0.49840432,-0.01466179,0.9547478,-0.70987624,-0.27026573,4.3212533,-0.44146842,-0.24291605,0.23679763,-0.08941626,-1.6861862,-0.07562297,0.9542861,-0.22489077,-0.019097107,-0.052700706,0.15843454,-0.10772146,-0.12563106,-0.17825243,1.2697699,2.798992,-0.1489158,2.370866
IPS1_R,1.0116459,0.1474201,-0.72929823,0.067306586,-1.1612489,-0.33146414,-0.42967713,6.2859936,0.29808873,-0.057248913,-0.124633044,0.28533575,1.3892661,-0.08806179,0.40213874,-0.013946568,0.023188239,-0.22239424,-0.17567839,0.4415278,0.53985006,0.14822586,0.6681687,0.27600247,0.12150349,-0.3959606,0.6384039,0.18545248,-2.3926206,-1.1125834,-1.0629014,2.3641372,0.22431271,-0.017993588,0.3478139,-0.21727167,0.36070606,-0.11963946,1.711002,-1.427376,1.6757998,-0.0005165812,0.64465725,0.7036849,-0.080619864,2.0268722,-0.3010114,0.38076764,-0.038798053,-0.24005017,-0.08515433,-0.2546517,-0.18555596,-0.094449215,2.1058764,1.2105371,0.16434489,-0.836435,-0.54286563,0.30974376,-0.9382257,0.052722882,-1.0371878,1.5289745,1.2350572,0.0076094014,3.67414,0.691697,2.6509378,0.044183545,-0.68056935,-0.5756076,0.056441393,-0.27659607,0.35819757,0.0052837892,2.273017,0.41301098,-2.125372,-0.13983369,2.4985225,0.07221095,-0.572298,2.3102045,0.39703453,0.3758042,1.1664151,-0.014707185,-0.06280183,0.04829563,0.080397025,0.241561,3.2247114,0.27314043,-0.22421825,-1.1641777,1.8073508,-0.5747207,0.44282374,3.811809,-0.2310545,-0.21809167,0.48013148,-0.23490357,-0.73534656,4.337046,-0.6800394,-0.2565695,0.20138514,-0.088014536,-1.6292341,-0.0753073,1.8886126,0.038594432,-0.34402686,0.11122902,0.17746249,-0.17865722,-0.6965865,-0.20587666,2.092597,0.45765758,0.012682373,4.3188906
FFC_R,1.7086778,1.05518,-0.48285854,-0.46871176,-0.6508443,0.48025048,-0.26623896,0.73542196,-0.11117466,-0.12541096,-0.26104343,0.3734676,-0.5930212,0.48317134,0.29994932,-0.02313291,0.064928964,0.08034591,-0.40440676,-0.111118674,-0.29380307,-1.298669,0.07320253,0.5193817,0.17604135,0.14467946,0.029269619,-0.16199474,3.1996179,0.38507536,0.91425097,5.1153655,0.9377095,-0.013513078,2.06515,0.078459755,5.903235,2.8567,1.4454563,1.8036324,0.21093513,1.1022432e-05,2.240687,-0.14680873,-0.19116028,0.2572726,-0.66873586,0.006944055,-0.25312373,-1.2189008,-0.069656916,0.32826746,-0.26494643,0.12500095,1.3983811,0.16766751,-0.11690462,0.5057225,-0.33482593,0.17325081,-1.2942523,-0.33099,-0.81750697,0.09413786,0.079304785,0.36115232,2.1501143,0.4619595,0.36880025,-0.3600978,-0.6803177,-0.32697058,-0.40920618,-2.1786718,0.4383624,1.0580329,1.8258619,3.6847858,-1.6577669,3.9874597,-0.24569646,0.5515071,-0.3942319,2.9032226,-0.17263037,0.39794108,6.6233606,-0.31415424,0.10187968,-0.5724334,-0.03314304,0.4459274,1.889613,0.019788355,-0.30868968,-2.6845517,-0.4999292,-0.32607833,0.15890294,0.2609732,-0.10710705,-0.526754,0.22360636,-0.26606503,0.62778425,0.46740353,-0.19104335,-0.23935656,-0.19329752,-0.044122092,-1.6565956,-0.068264045,0.95642143,0.00854292,-0.305275,-0.42072535,0.03144551,-0.16838899,1.6830084,-0.1806351,0.9997768,2.0992122,0.49877596,-0.47278938
V3B_R,0.7882638,-0.37782508,-0.2910418,0.23462209,-0.73414177,-0.39618903,-0.57176316,4.684465,0.027808215,-0.09649115,0.034957338,-0.19832471,0.1795224,-0.35614502,0.16809364,-0.07465605,-0.027580842,-0.13041049,-0.04529189,-0.2528675,0.09063304,-0.038258962,0.24915789,0.25682884,0.0067005837,-0.3827817,0.35538283,-0.007939002,-1.0274707,-0.1841979,-0.23058787,2.6865516,1.5540608,-0.03251509,0.02066894,-0.10433576,0.38709956,-0.28865555,0.11741915,-0.7830912,1.17476,-0.00025781212,2.868821,0.28180087,-0.38862538,0.252709,-0.022247303,-0.02054226,-0.030213013,-0.16140123,-0.08341992,0.051111083,0.10489281,-0.39584798,1.0180941,0.0017717885,0.006163206,-0.90607464,-0.135886,0.16443606,-0.37975636,0.18051696,-0.8827682,0.7875769,0.5914685,-0.33487564,2.544904,0.7230687,1.47737,0.06879274,-0.37396985,-0.43180013,-0.3501145,-0.97467196,-0.15843564,0.03774775,4.3694987,0.3350594,-1.4158797,0.9165291,0.8800283,0.24597667,-0.48698065,0.5253363,0.48939216,0.3891465,0.97474015,0.06565385,-0.18677145,0.097043425,0.1838295,-0.0020658528,1.3716763,0.15392789,-0.010581608,-2.1448846,0.08858626,-0.07699303,0.29336926,2.0124555,-0.16569445,-0.14520183,0.71137536,-0.38650623,-0.292044,5.8256955,-0.43988302,-0.5841693,0.06377161,-0.0856781,-1.9088199,-0.07598169,1.3791293,-0.22089893,0.16544914,-0.055991642,0.46665457,-0.101531304,-0.19046067,-0.21529227,0.54817903,1.9151064,0.080443144,1.3784167
LO1_R,1.6483124,0.4994188,-0.32489175,-0.28510723,-1.0099108,0.04237155,-0.9279165,2.7555718,0.031903528,-0.1254761,-0.22367336,0.43514636,-0.6978998,-0.41189402,-0.06624865,-0.04674688,0.09602749,0.006299999,-0.46309537,0.19769706,-0.9132825,-1.5339569,0.1623488,0.26739624,0.1213657,-0.5382989,0.08778426,-0.23553213,-1.0967416,-0.67482,0.7124024,1.7133937,0.26976928,0.1272826,0.47592828,0.3918687,1.783827,0.33537528,1.6448259,0.12675652,1.0027678,0.00054471387,0.63950425,0.4467514,-0.30601695,-0.1870531,-0.41131675,-0.034892123,-0.039947946,-0.68064326,-0.022757996,0.11175419,-0.25754383,-0.3008107,0.31738743,0.6723227,0.114512734,-0.21327409,-0.41644606,-0.3317622,-1.0036415,0.24355535,-0.6441057,0.08231869,-0.0015153253,0.078708045,0.60140395,0.49894822,0.113554224,0.118286364,-1.4441136,-0.3714006,0.13618197,0.33901548,1.449879,2.1569881,0.7539892,1.3044136,-1.2168604,1.6761061,-0.43462336,1.2167159,-0.39107087,3.379759,0.009340012,-0.5040837,2.9198563,-0.44529477,-0.26442584,-0.71686167,0.02438975,0.7383379,0.80021346,-0.1096263,-0.19535674,-3.5341482,0.32280847,-0.15409563,0.45676875,0.75918865,-0.327761,0.094585106,0.4300005,-0.23822579,-0.117649235,2.487394,-0.27636766,0.107970424,-0.1356122,-0.12309875,-1.218464,-0.0028325415,1.289998,-0.5361708,-0.04031445,-0.18758397,0.28619114,-0.085343,-0.50873274,-0.022025287,1.1732522,1.539961,1.0438914,-1.0361389
LO2_R,1.8250802,1.0191013,-0.44338405,-0.37025487,-1.2671643,0.4542246,-0.83221984,1.9775462,1.0929577,-0.09028106,-0.30517432,0.32371867,-1.241215,0.0022305544,0.085735396,-0.06859727,0.25942454,-0.10266042,-0.29000804,0.07529337,-0.46844408,-0.92779404,0.1847166,0.31707904,-0.034861628,-0.42453265,0.0996181,-0.24393278,0.7424342,-0.5591824,0.36817566,1.539353,0.6595002,-0.31685072,0.123972245,0.08988013,4.997053,1.0987283,1.5554543,1.0439345,1.565951,0.00052150537,1.1954877,0.12291125,-0.3828593,0.14920191,-0.6361349,-0.077292904,-0.0966814,-0.10082372,-0.08509294,0.39070973,-0.04797806,-0.14415449,0.8180426,0.62906486,-0.015069576,0.36969686,-0.11770146,-0.3472784,-1.3831837,0.42495593,-0.825205,-0.74687624,0.06876645,0.30260125,-0.91352135,-0.17808616,0.5543396,0.12134525,-0.97630614,-0.4488447,0.037030287,-0.60284585,1.8802773,1.7321012,-0.013750911,2.2355783,-1.9943501,3.3520772,-0.4228412,1.3941404,-0.117804736,3.4676554,-0.04246591,-0.5901165,2.9368734,-0.56667376,-0.10773603,0.0026122832,-0.014480141,0.2951564,0.43096036,-0.32082364,-0.00028768572,-3.1823716,0.289624,0.21696986,0.09017164,0.7536262,0.13319688,-0.04858475,-0.0227619,0.14657553,-0.18106586,3.029541,-0.58955723,0.2965186,-0.11931846,-0.12542395,-1.1170535,-0.010817167,0.80288666,-0.26212955,-0.30848277,-0.25711805,-0.35093403,-0.19061795,1.0235531,0.06970221,1.7377512,3.957288,0.1553779,-2.5307362
PIT_R,0.81445056,0.8387397,-0.170498,-0.273944,-1.4196026,0.2697642,-0.26978523,1.1502886,1.0738823,-0.038734533,-0.21877605,0.24058305,-0.7122411,-0.02392465,0.78919685,-0.033344667,0.06338035,-0.11179669,0.020509917,-0.14768909,0.61783713,-0.2600712,0.17258497,0.27467576,-0.082620956,0.023801472,0.22655362,-0.2026171,0.5911059,-0.95733523,-0.2266044,1.8050257,1.2701108,-0.04113802,-0.16662839,-0.017198734,5.2279153,1.5806516,1.2018912,0.7266644,1.0161517,0.00055288937,0.835114,-0.09887402,-0.48841476,-0.043321844,-0.69115967,-0.13499255,-0.032925885,-0.31871957,-0.044625882,0.5351182,-0.016861385,-0.25294888,1.4410837,0.65839624,0.19225857,0.8184161,-0.2780736,0.34391227,-1.3057268,-0.031254545,-0.1698166,-0.21663699,-0.08152536,0.46617526,0.06358479,-0.12277696,0.36738357,0.49579868,-0.8741174,-0.39976197,0.053217534,-1.7264658,0.8113549,1.7808295,-0.027263284,1.5835527,-2.5380073,2.5415397,-0.14633745,1.2777255,-0.1773112,4.9427085,-0.13069105,-0.77270997,3.188978,-0.5094115,0.1667234,-0.20754895,0.14035478,0.44878247,0.8894118,-0.055777367,-0.14353125,-3.0544522,0.50119805,0.38024545,0.14735119,0.9874027,0.016694946,-0.25436968,0.0015178748,0.17630236,-0.15095472,1.9113353,-0.526902,0.07235322,-0.11692738,-0.09575504,-1.2807508,-0.048230965,1.494224,0.020401685,-0.07814587,-0.2218132,-0.382433,-0.18721849,0.77089137,0.110375114,1.3306818,3.8980086,0.46342185,-1.4842978
MT_R,6.275732,0.13751829,-0.82698107,-0.37179112,-1.2839468,0.4038446,-0.60106516,2.7292597,1.4523237,-0.062863216,0.12212187,-0.22261259,-1.4780502,1.2952461,-0.13685478,-0.07918777,0.266617,0.027351508,0.003207441,0.45951286,-1.9057641,-1.68514,0.12716137,0.1261031,0.231293,-0.42653066,-0.02296088,-0.32395378,1.7767127,0.12222308,2.1749637,-0.068885356,-0.17700993,-0.43006578,0.51889974,0.07152168,0.5020832,0.7503298,0.43703035,0.9568957,2.0355015,-0.00054540014,3.852403,-0.06218942,-0.1452441,0.9821623,-0.27331796,0.022814354,0.009979941,-1.2817287,-0.06481275,0.5507134,-0.28868014,0.32214668,0.075997286,-0.3316996,-0.6760802,-1.4928446,-0.47175166,-1.7096465,-0.9501858,0.2723588,-1.3444695,-0.3668409,-0.09867748,-0.41020444,-0.78531235,1.040706,0.7968058,-0.26529047,-1.5481691,-0.09490516,0.4486754,1.547497,3.169846,0.2541276,1.3109394,2.9061816,-0.58160543,5.555531,0.07883102,-0.38358968,-0.6264148,0.17556301,-0.20250523,-0.55313736,1.2790518,-0.24176493,-0.31122515,-0.50115687,-0.0040373625,0.10568586,-0.30118626,-0.65402365,-0.2133487,-2.7896585,-1.0296977,-0.37267345,0.09525912,0.43387723,0.12979177,-0.0945706,-0.32714897,-0.40137258,1.1483524,3.5473669,-0.007938673,-1.0702271,-0.08586142,-0.05737436,-1.5178998,-0.071866505,-0.0988633,-0.0745602,-0.04200081,-0.09044305,0.023793366,-0.16210659,0.8710837,-0.28117839,0.6772968,2.4021366,-0.3233441,-2.5504644
A1_R,-1.3739116,-0.10708953,-0.3471748,0.118260115,0.3214639,0.6241374,0.20405242,0.2718745,-0.16922472,0.6083982,-0.06916963,0.28425908,-1.1713245,0.310225,-0.2944429,-0.07237183,0.1071657,-0.17305692,-0.0056891497,1.1589637,-0.62916434,-0.57539964,0.25376344,0.15687741,-0.004732692,-0.55793506,-0.37049708,0.2570771,0.760087,0.24767488,-0.13152574,0.12062732,-0.7978117,-0.05014474,0.044745572,-0.08976715,-0.6045776,-0.2255945,-0.7364653,0.21490444,-0.21912894,0.00018416427,-0.18415721,-0.6838703,-0.38916987,1.3233567,-0.8388511,0.72003996,-0.11122778,0.10682132,-0.0023113843,2.4425628,-0.2528606,-0.16668896,-0.5241255,-0.6330986,-0.7535023,2.3055992,1.1534969,-0.56004906,6.9142127,0.7863751,0.13702229,0.21397324,0.34701616,0.72139734,-1.0312409,-0.44320792,0.110789746,0.34175643,-0.2486211,-0.30436224,0.52220345,1.7201537,5.145388,-0.41761976,0.03419508,-0.5584436,5.268882,3.1063457,-0.4571316,-0.3171476,0.09542787,-0.27693608,-0.7290404,-0.24799658,-0.44603115,1.311724,-0.37629542,-0.37589693,0.1000478,0.02101526,-0.66558903,-0.27538016,1.0854125,-1.5903546,-0.9364309,-0.11001426,0.11531127,0.32752278,0.45898783,0.104362935,-0.018786302,0.1941819,-0.43503445,-0.35191512,3.8530123,3.7559533,0.09345882,-0.034985356,-0.72622544,0.024740083,-0.025384884,0.14145802,1.3678396,-0.018611476,-0.30920947,-0.16392075,0.8529778,0.1594513,0.088281676,0.36989912,-0.21224478,-1.3609844
PSL_R,5.035156,-0.09859374,-0.6193495,0.17316185,-0.25856778,0.15672363,-0.036778975,1.6438549,0.09370052,0.08819522,0.5589505,-0.013053552,-0.1819222,0.64053535,-0.09752872,-0.012897509,0.10342262,-0.18373762,0.23950449,2.6252925,-0.6430757,-0.44253033,0.79670596,0.119550064,-0.069995776,-0.4959272,0.21570376,0.0003723305,-0.22501358,-0.040915884,0.57702976,-0.5591241,-0.37938124,0.4426666,0.13680014,0.040695105,-0.8110016,0.09836602,-0.4005758,0.5957609,-0.035982165,0.00010492708,0.77370197,0.5390305,0.0012521371,2.4762213,-0.266692,0.098204195,0.007265176,1.5211909,0.056229506,0.63079464,-0.20115624,0.27172035,0.20606035,-0.08204294,-0.12179631,-0.17987522,-0.295808,-0.6123396,1.494714,0.29515237,-0.10526436,-0.2626486,0.24086183,-0.15123118,-1.5746317,0.19128987,0.18688183,0.9010082,-0.9900044,-0.6231212,1.134581,4.2674866,1.0253662,-0.23112974,0.14278468,-0.66980547,4.117857,1.6366355,1.4440019,-0.36880904,-0.3965831,-0.87952757,-0.47655168,-1.0860574,-0.38076755,0.5835853,-0.1965021,2.374307,0.3353651,0.11802697,-0.3913638,0.0015015827,0.28207687,-2.0067675,-0.29271343,0.37924102,-0.34504008,0.005578552,-0.14298591,0.01187225,0.5623142,-0.19715306,0.31425303,1.655246,0.10808563,0.8644637,-0.028835572,0.09486625,-1.0884875,0.0030317453,0.18238747,0.04235395,1.2971352,-0.09571109,0.05660413,-0.111748025,-0.29258817,-0.06345332,0.13482201,-0.06559852,0.04381414,-1.275458
SFL_R,2.1981025,-0.74657005,-0.36028957,0.9179151,-0.10082412,0.38374713,-0.32243487,-0.043474976,-0.21075587,0.027426334,-0.012469215,-0.11433462,0.7552201,0.097893715,0.08262801,-0.012941626,0.25325224,-0.09431337,0.08550277,0.9920131,0.4198517,0.20336057,-0.16713943,-0.18085018,-0.018618945,-0.1985085,0.24855426,0.061608914,0.76330596,1.9486868,3.126434,-0.35961026,0.17557012,0.886311,-0.020657603,-0.4172987,-0.33579612,-0.2005864,-0.12532528,-0.00469881,-0.028759131,-0.0004874593,0.37567824,0.07987743,-0.14127871,1.3831481,-0.12542135,0.075612806,-0.13752201,1.9181474,0.023546416,-0.20761234,0.004729658,-0.24530292,0.45661724,-0.22167253,-0.07750844,-0.122718595,-0.15974927,-0.27659953,-0.053911664,-0.19237225,-0.21689497,1.1718705,-0.16151711,0.48635858,0.4109306,0.9066432,0.5541782,1.4956442,-0.64304274,-0.40189233,0.68704873,2.7692642,-0.43269044,0.5808935,0.23861067,-0.64783937,2.9569046,0.16216603,0.6197179,-0.32889378,-0.4607226,-0.24597634,0.13559906,-0.10736037,-0.7917045,0.20155315,0.34654063,2.6610181,0.07808189,-0.017901175,1.1653836,-0.026807578,0.52896595,-1.1559647,-0.040431295,-0.5613338,-0.048597757,-0.029905602,-0.4467667,0.08883287,0.08695795,-0.100091614,0.045439664,0.57408446,-0.15452628,0.8448757,0.38445604,-0.113479294,-0.5955417,-0.072825216,0.5800127,0.13887541,1.2098576,0.16554692,0.4038502,-0.07319316,0.41982523,-0.08235623,0.019251047,-0.11602774,-0.08529223,0.81640446
PCV_R,0.32175025,-0.5811467,-0.13795948,-0.09264942,-0.14880209,0.2206117,-0.22002393,3.2397738,2.4092982,0.01701239,0.13924724,-0.30086446,0.2167649,0.25553232,0.10989158,-0.023159564,0.027244922,-0.10032399,-0.070971124,-0.17032823,-0.037890755,0.07435679,-0.12608524,-0.119278744,0.19180842,-0.025583563,0.17168537,0.036705274,-0.20117757,0.18898043,0.45678473,-0.20860456,1.6127342,0.17997675,-0.04772513,-0.43634304,-0.5845355,-0.07744992,0.02262103,-0.8215969,0.26316583,0.00035760668,0.386905,0.08866512,0.08529561,0.16105449,-0.03525432,0.5899164,0.08428728,0.013132395,0.033773538,-0.11478785,0.077861644,0.5012939,0.23664233,0.23906012,-0.16428293,-1.38557,-0.26245022,-0.4344488,-0.056494236,-0.19250911,-0.9824144,0.04851822,0.19624077,-0.044691965,0.91066396,1.3987315,0.30992594,0.11990188,0.055066288,-0.43442234,-0.31889844,-0.9891832,0.6085129,-0.52343506,2.9918315,-0.54217774,-0.3143921,-0.85587645,0.66488093,-0.094279535,-0.037922215,-0.81553453,0.49918175,0.4794314,-1.0645889,-0.30888334,-0.06979035,-0.49976358,-0.05724546,0.39634132,0.540836,-0.21955669,-0.19482775,-0.62600887,0.25576895,0.38395023,-0.054953814,0.2695555,0.3103369,0.24085501,0.12516,-0.21311022,0.2603239,3.8582935,0.061591253,0.17969738,0.26577306,-0.022246335,-0.29249743,0.022973128,0.48654106,0.20919468,0.13569103,-0.018770525,1.0641171,-0.09107491,0.030137245,0.10486733,2.2908216,-0.123237565,-0.15268083,0.7858756
STV_R,4.4621415,0.12458897,-0.6140444,-0.18986706,-0.23077565,-0.5827811,0.08357588,3.612815,0.09540028,0.088262476,1.2249066,0.07991758,0.14069855,1.0095196,0.08446006,-0.073056236,-0.063378565,-0.08983431,0.20205931,0.59654063,-0.9933675,-0.98655826,0.6337143,0.24120621,0.028833715,-0.27429265,0.2031229,0.05473153,-0.030028189,0.23671338,2.009102,0.06252334,-0.32009077,0.0096267015,0.16961566,-0.09118684,0.008699031,0.6040505,0.045056097,0.77043086,-0.106663264,-6.041494e-05,1.5220231,0.44932067,0.043797247,-0.5269011,-0.5811731,-0.15000243,0.05515774,1.5404208,0.017235346,0.41107413,-0.035904456,0.8415366,0.060946763,-0.24061076,-0.055131514,0.5971838,-0.4092826,-0.65456134,3.2737477,0.08863488,-0.4360632,0.13151291,0.3391822,-0.31534985,-1.2653686,-0.2781991,-0.3328206,0.3961766,-0.7696095,-0.31982568,0.34687728,0.7105461,1.3379357,-0.11428305,0.7740818,-0.3689713,0.99765724,1.4575008,0.2138227,-0.27946034,-0.07522266,-0.23517072,-0.15859975,-0.42134023,0.10137703,0.6009787,-0.2696081,2.8376794,0.24479319,-0.06312342,-0.11224711,-0.11716636,0.29622957,-1.4806985,-0.64287204,-0.027776148,0.0015374038,0.3888213,-0.09041317,0.03233416,0.36674878,-0.373802,1.8999292,2.6128628,0.8748336,0.9627738,0.0049184356,0.069215104,-1.3599956,-0.012307458,-0.008632401,-0.02779536,0.26841027,-0.06980266,0.085881196,-0.06453918,-0.09669771,-0.120489955,0.3163764,-0.028037606,0.20530665,-1.1303936
